type,name,latitude,longitude,geometry_type,osm_id,amenity,building,phone,operator,operator_type,student_count,capacity_persons,capacity_beds,opening_hours,wheelchair,addr_street,addr_city,addr_ward,website
school,Pragyan School,27.6882226,85.29882762,Polygon,way/222716504,school,,,,private,100.0,,,,,,,,
school,Blue Wren International Boarding School,27.69423188,85.28122852,Polygon,way/222716691,school,,,,private,339.0,,,,yes,,,,
school,Cambridge International Boarding Higher Secondary School,27.693579683333336,85.28040695,Polygon,way/222716692,school,,,,private,300.0,,,,,,,,
school,Kathmandu New Castle School,27.7460075,85.3357229,Polygon,way/222753145,school,,,,private,300.0,,,,,,,,
school,Summer Hill School,27.698340055555555,85.34741505555556,Polygon,way/222754220,school,,,,private,100.0,,,,,,,,
school,Landmark Education Foundation,27.690446783333336,85.3508013888889,Polygon,way/222755373,school,,,,private,200.0,,,,,,,,
school,Koteshwor Saraswoti School,27.68042935555556,85.34114448888889,Polygon,way/222756530,school,,,,government,2533.0,,,,,,,,
school,Ganga Secondary School,27.696984,85.27926932,Polygon,way/222761771,school,,,,private,650.0,,,,,,,,
school,Mandala International School,27.694813457142857,85.27845544285715,Polygon,way/222761775,school,,,,private,300.0,,,,,,,,
school,White Pearls Academy,27.69612808333333,85.27745881666667,Polygon,way/222761777,school,,,,private,150.0,,,,,,,,
school,Diana Secondary School,27.679679111111117,85.34228324444445,Polygon,way/222764576,school,,,,private,300.0,,,,,,,,
school,Grammar Public Higher Secondary School,27.67897923809524,85.34144570952381,Polygon,way/222764866,school,,+977 01 4602735; +977 01 4600367; +977 01 4601213,,private,400.0,,,,,,,,https://grammarschool.edu.np/
school,Manakamana English Boarding School,27.67707508333333,85.33861078333332,Polygon,way/222765859,school,,,,private,600.0,,,,,,,,
school,Creation International Academy,27.68015256,85.33783313,Polygon,way/222766471,school,,,,private,300.0,,,,,,,,
school,Satya Sai School,27.703973891666667,85.34691185833333,Polygon,way/222839525,school,,,,private,290.0,,,,,,,,
school,Care English Boarding School,27.70538951904762,85.3459158,Polygon,way/222840384,school,,,,private,400.0,,,,,,,,
school,Shri Mangaladevi Secondary School,27.7076738,85.34297074,Polygon,way/222842146,school,,,,government,300.0,,,,,,,,
school,Kalanki English Medium School,27.691548620000003,85.28613909999999,Polygon,way/222842639,school,,,,private,142.0,,,,,,,,
school,Intensive International Academy,27.69668348333333,85.295272325,Polygon,way/222843739,school,,,,private,340.0,,,,,,,,
school,Sai Nilayam Secondary Boarding School,27.69690332857143,85.29605118571429,Polygon,way/222843740,school,,,,private,200.0,,,,,,,,
school,Leads Academy,27.686527305882358,85.3636379117647,Polygon,way/222852322,school,,,,private,325.0,,,,,,,,
school,Highland English School,27.69575632352941,85.36545286470587,Polygon,way/222854154,school,,,,private,260.0,,,,,,,,
school,Special School for Disabled and Rehabilitation center,27.69483351111111,85.36262204444444,Polygon,way/222854155,school,,,,private,30.0,,,,,,,,
school,Gyankanj School,27.692853066666665,85.29066809999999,Polygon,way/222872125,school,,,,,,,,,,,,,
school,Telic International Model English School (Times),27.68995788,85.29095258,Polygon,way/222872130,school,,,,private,450.0,,,,,,,,
school,United Scholars' Academy,27.68910977272727,85.28711586363636,Polygon,way/222872132,school,,,,private,350.0,,,,,,,,
school,Richmond Academy,27.69060405238095,85.28912956190477,Polygon,way/222872151,school,,,,private,140.0,,,,,,,,
school,Kathmandu Bonsai Academy,27.68764654,85.29312874,Polygon,way/222874298,school,,,,private,200.0,,,,,,,,
school,Asha Mandir English High School,27.69315961818182,85.34610630909091,Polygon,way/223091832,school,,,,private,200.0,,,,,,,,
school,,27.688297113333338,85.34541808,Polygon,way/223092762,school,,,Glacier International HSS,,,,,,,,,,
school,Siddheshwor Secondary School,27.686931554545456,85.34397531818182,Polygon,way/223093013,school,,4622730,,government,350.0,,,,,,,,
school,Shri Nepal Bedh Vidhyashram,27.70959186923077,85.34493252307692,Polygon,way/223093275,school,,,,community,140.0,,,,,,,,
school,Mt. Sinai English Boarding School,27.688056741666667,85.34072400000001,Polygon,way/223093414,school,,4462966,,private,110.0,,,,,,,,
school,Shatabdi Higher Secondary School,27.692024618181826,85.34078401818182,Polygon,way/223093896,school,,4115754,,private,300.0,,,,,,,,
school,Pioneer Scholars' Academy,27.69639723333333,85.34149967777778,Polygon,way/223100712,school,,4492436,,private,342.0,,,,,,,,
school,Indradhanush Higher Secondary School,27.69603959230769,85.34397946923076,Polygon,way/223101414,school,,4476499,,private,400.0,,,,,,,,
school,Babylon National School,27.69425596,85.34698002,Polygon,way/223107335,school,,,,private,687.0,,,,,,,,
school,Aruni Secondary English Boarding School,27.73730108,85.3064861,Polygon,way/223132669,school,,,,private,400.0,,,,no,,,,
school,Siddhartha Vanasthali Institute,27.725813792857146,85.2979679,Polygon,way/223132671,school,,,,community,2200.0,,,,,,,,
school,Trilok Children's Academy,27.738253577777776,85.30710276666667,Polygon,way/223132672,school,,,,private,500.0,,,,,,,,
school,Pascal International Academy,27.72648418,85.31336628,Polygon,way/223231636,school,,,,private,115.0,,,,,,,,
school,Akshamala Vidya Sadan,27.70474608,85.33955392,Polygon,way/223299779,school,,,,private,153.0,,,,,,,,
school,Bibhuti Pragya Niketan,27.728455430000004,85.35477642000001,Polygon,way/223300840,school,,,,private,400.0,,,,,,,,
school,Sewa Sadan School,27.703091195000003,85.342202625,Polygon,way/223301200,school,,,,private,330.0,,,,,,,,
school,Stepping Stone Pre-School,27.703450276923075,85.34240962307693,Polygon,way/223301201,school,,,,private,60.0,,,,,,,,
school,Kamal Netra Chuna Muna English Boarding School,27.697825700000003,85.34401051428571,Polygon,way/223364712,school,school,4490647,Kamal Netra Chuna Muna Ebs,private,379.0,,,,,,,,
school,Bluebell English Boarding School,27.694252223076923,85.3458878846154,Polygon,way/223365207,school,,,,private,207.0,,,,,,,,
school,National College NIST Higher Education Complex,27.71788857142857,85.3049925,Polygon,way/223400799,school,,01-4360096,,private,400.0,,,,,,,,
school,The Acme Academy High School,27.693812336363635,85.34470164545455,Polygon,way/223489571,school,,,,private,250.0,,,,,,,,
school,Shatabdi Secondary Boarding School,27.69404685294117,85.3456167117647,Polygon,way/223489970,school,,,,private,185.0,,,,,,,,
school,New Drighayu secondary boarding school,27.689485,85.34698698,Polygon,way/223491275,school,,,,private,225.0,,,,,,,,
school,Ambience International School,27.69899531,85.33864242,Polygon,way/223500634,school,,,,private,200.0,,,,,,,,
school,Green Valley English Boarding School,27.7074819,85.30496659999999,Polygon,way/223683247,school,,,,private,140.0,,,,,,,,
school,Krishna Mandir Primary School,27.708763957142857,85.30863392857142,Polygon,way/223683251,school,school,,Krishna Mandir Primary School,government,110.0,,,,,,,,
school,Bernhardt MTI School,27.70062368125,85.29618431875,Polygon,way/223684777,school,,,,private,250.0,,,,,,,,
school,Balpith Primary School,27.699143966666668,85.35163481666666,Polygon,way/224086347,school,,,,government,56.0,,,,,,,,
school,Arun Dip Academy,27.69024968,85.33483026,Polygon,way/224087343,school,,,,private,300.0,,,,,,,,
school,Ambition Academy,27.702666425,85.33845284166667,Polygon,way/224088279,school,,,,private,375.0,,,,,,,,
school,Annapurna English Secondary School,27.689875253333334,85.35157246666667,Polygon,way/224089122,school,,,,private,331.0,,,,,,,,
school,Prasphutan international Academy,27.6994592125,85.35160094375,Polygon,way/224089644,school,,,,private,320.0,,,,,,,,
school,Abhishekh Gyan Mandir,27.69784464,85.35086215,Polygon,way/224091007,school,,,,private,300.0,,,,,,,,
school,Mount Olives High School,27.69869485,85.35083413333332,Polygon,way/224091746,school,,+977 01 4473913,,private,350.0,,,,,Panchakumari Marg,Kathmandu,,
school,N.K. Singh Memorial English Prepartory School,27.689030304347828,85.34120117391303,Polygon,way/224094242,school,,,,private,950.0,,,,,,,,
school,Manang Children Paradise School,27.68535791,85.35697057,Polygon,way/224192386,school,,,,private,270.0,,,,,,,,
school,Saint Paul International School,27.692824355555555,85.33767442222222,Polygon,way/224441079,school,,,,private,300.0,,,,,,,,
school,Rudramati Primary School,27.69824628,85.33138096,Polygon,way/224441409,school,school,,Rudramati Pra Vi,government,85.0,,,,,,,,
school,Gyan Bikash Lower Secondary School,27.71009468,85.33321988,Polygon,way/224441455,school,yes,,Gyan Bikash Ni Ma Vi,government,180.0,,,,,,,,
school,Gitamata Higher Secondary School,27.71366532,85.29978672,Polygon,way/224469076,school,school,,Gitamata Higher Secondary School,government,850.0,,,,,,,,
school,Bright Field Education Academy,27.71761753333333,85.30212544444446,Polygon,way/224864559,school,,,,private,250.0,,,,,,,,
school,Rashmi Secondary School,27.71725687142857,85.2940118,Polygon,way/224867661,school,,,,private,250.0,,,,,,,,
school,Shankari School,27.707347655555555,85.28807124444444,Polygon,way/224949192,school,,,,private,110.0,,,,,,,,
school,Jana Sudhar Lower Secondary School,27.713960692857142,85.28895593571428,Polygon,way/224951439,school,,,,government,300.0,,,,no,,,,
school,Maitri School,27.710805766666667,85.28989354166667,Polygon,way/224951440,school,,,,private,530.0,,,,yes,,,,
school,Niravana Academy,27.7136017875,85.28770075416666,Polygon,way/224951441,school,,,,private,270.0,,,,,,,,
school,Tri Ratna Awashiya Vidyalaya,27.7126040375,85.29470951249999,Polygon,way/224955257,school,,,,private,547.0,,,,,,,,
school,Shining Path Public School,27.709474640000003,85.2982844,Polygon,way/224958189,school,school,,Shining Path Public School,private,235.0,,,,,,,,
school,Jagat Sundar Bwonekuthi Secondary School,27.70740158,85.30179858,Polygon,way/224959487,school,,,,community,275.0,,,,,,,,
school,Gyanodaya Secondary School,27.699217225,85.28443111499999,Polygon,way/224964866,school,,,,government,2000.0,,,,,,,,
school,Mary Poppins,27.689101644444445,85.32056091111112,Polygon,way/225008692,school,,,,private,75.0,,,,,,,,
school,,27.6888480375,85.3243462625,Polygon,way/225008708,school,,,Vinayak Shanti Niketan English Medium School,,,,,,,,,,
school,Kamolodaya Cambridge School,27.69019128,85.32459496,Polygon,way/225023084,school,,,,private,70.0,,,,,,,,
school,Pancha Kanya Secondary School,27.70467967142857,85.29016154285715,Polygon,way/225090694,school,,,,government,400.0,,,,,,,,
school,Pragya Secondary School,27.675319475,85.346391975,Polygon,way/225411935,school,,,,private,200.0,,,,,,,,
school,Sakela Academy,27.677841146153845,85.34344100769232,Polygon,way/225411936,school,,,,private,80.0,,,,,,,,
school,Tridevi Secondary School,27.676793466666663,85.34767826666666,Polygon,way/225411939,school,,,,private,165.0,,,,,,,,
school,Dipika School,27.679608322222222,85.34400947222223,Polygon,way/225415050,school,,,,private,250.0,,,,,,,,
school,Swarnim Tara Vidya Sadan,27.68015758333333,85.33927755,Polygon,way/225415051,school,,,,private,220.0,,,,,,,,
school,Kids International Academy,27.68939188,85.36397678,Polygon,way/225416471,school,school,,,private,90.0,,,,,,,,
school,Liberty Public School,27.6908089,85.3631713875,Polygon,way/225416472,school,,,,private,150.0,,,,,,,,
school,Manank Children's paradise Secondary School,27.68735846,85.35843776,Polygon,way/225416473,school,,,,private,275.0,,,,,,,,
school,Shri Sarweshwar Lower Secondary School,27.68213547,85.3547401,Polygon,way/225416474,school,,,,government,300.0,,,,,,,,
school,Fresh Buds School,27.710199275,85.3359901125,Polygon,way/225659849,school,,,,private,30.0,,,,,,,,
school,Aman English Boarding School,27.70467425714286,85.3233858,Polygon,way/225662357,school,,,,private,300.0,,,,,,,,
school,Asphodel Public school,27.702534216666667,85.32713363333333,Polygon,way/225662358,school,,,,private,540.0,,,,,,,,
school,New Don Bosco Academy,27.702389033333333,85.3232454,Polygon,way/225662359,school,,,,private,450.0,,,,,,,,
school,Trivei Public School,27.7022425,85.33403239333333,Polygon,way/225662360,school,,,,private,260.0,,,,,,,,
school,Aasha Mandir English Boarding School,27.705387257142856,85.33296862857142,Polygon,way/225662755,school,,,,private,70.0,,,,,,,,
school,Maple School,27.70903102,85.33068552,Polygon,way/225662964,school,,,,private,20.0,,,,,,,,
school,Alpine Valley School,27.73255039090909,85.33934747272727,Polygon,way/226064424,school,,,,private,250.0,,,,,,,,
school,National Creative Co-Educational School,27.72809969333333,85.33913220333334,Polygon,way/226064425,school,,,,private,180.0,,,,,,,,
school,Saraswati Education Academy,27.7282913,85.33565066000001,Polygon,way/226064426,school,,,,private,85.0,,,,,,,,
school,,27.696873385714287,85.33114007142856,Polygon,way/226335130,school,,,,,,,,,,,,,
school,Gorkha Kali English Boarding School,27.73752055,85.30400514166666,Polygon,way/226335479,school,,,,private,600.0,,,,,,,,
school,,27.70970508,85.30677378,Polygon,way/226358336,school,yes,,,,,,,,,,,,
school,V.S Angel World,27.685368957142856,85.34622754285715,Polygon,way/226392914,school,,,,private,24.0,,,,,,,,
school,Utprerana Women Secondary School,27.68455018,85.3454838,Polygon,way/226392915,school,school,,Utprerana Women Secondary School,community,100.0,,,,,,,,
school,Abhiyan Public School,27.73900646153846,85.30646743076923,Polygon,way/226475864,school,,,,private,321.0,,,,no,,,,
school,Career Building International Academy,27.691045242857143,85.36321571428572,Polygon,way/226670897,school,,+977-01-5156266,,private,650.0,,,,,,Kathmandu,,http://cbia.edu.np/
school,Nexus Academy,27.69134212727273,85.36601153636364,Polygon,way/226671393,school,,,,private,950.0,,,,,,,,
school,Kathmandu Neb Kider Garten,27.71035098,85.30575037999999,Polygon,way/226672278,school,yes,,private,,,,,10:00-17:00,,Khushi Bu,,,
school,Lotus Feet Boarding School,27.72660404,85.3131488,Polygon,way/226935927,school,,,,private,40.0,,,,,,,,
school,Genius English Boarding School,27.7243048,85.30573134,Polygon,way/226936250,school,,,,private,118.0,,,,,,,,
school,Kathmandu Little Blossoms Public School,27.72295472,85.3044231,Polygon,way/226936253,school,,,,private,340.0,,,,,,,,
school,Namuna Women School,27.722149179999995,85.30599604,Polygon,way/226936254,school,,,,community,130.0,,,,,,,,
school,Grace Educational Foundation,27.72649596,85.31114360000001,Polygon,way/226936938,school,,,,community,27.0,,,,,,,,
school,Gyan Sarobar Global English School,27.72880391111111,85.3058963111111,Polygon,way/226936939,school,,,,private,150.0,,,,,,,,
school,Gyanmandir Secondary English School,27.73199063636364,85.29644296363637,Polygon,way/226936940,school,,,,private,500.0,,,,,,,,
school,Kids Learning School,27.73882804,85.30435169,Polygon,way/226936942,school,,,,private,325.0,,,,,,,,
school,Nava Indra Dhanus B H School,27.7322272,85.298982025,Polygon,way/226936944,school,,,,private,230.0,,,,,,,,
school,Shree Bal Kalyan Primary School,27.72903452,85.30655704,Polygon,way/226936945,school,,,,government,151.0,,,,,,,,
school,Swati Sadan Higher Secondary School,27.73647415,85.304453,Polygon,way/226936946,school,,,,private,850.0,,,,,,,,
school,Tarun Secondary School,27.738460911111112,85.30278683333333,Polygon,way/226936947,school,,,,government,1922.0,,,,,,,,
school,Rajan Memorial International School,27.737472644444445,85.30338783333333,Polygon,way/226937084,school,,,,community,585.0,,,,,,,,
school,Rising Rays Boarding School,27.70304056666667,85.32463215555555,Polygon,way/227099243,school,,,,private,450.0,,,,,,,,
school,Rayners high school,27.69110996,85.34131794999999,Polygon,way/227100156,school,,,,private,130.0,,,,,,,,
school,Canvas English Boarding School,27.69474723,85.33119207,Polygon,way/227102784,school,,,,private,347.0,,,,,,,,
school,Shri Gyan Jyoti Women School,27.71308084,85.34410948,Polygon,way/227266651,school,,,,government,300.0,,,,,,,,
school,बृहस्पति विद्यासदन,27.71438927741936,85.33139512903226,Polygon,way/227267817,school,,4418030,,private,1217.0,,,Su-Fr 06:00-17:00,yes,,Kathmandu,,https://bvs.edu.np/
school,Buddha Jyoti Bal Udhan Lower Secondary School,27.73732062,85.30822454,Polygon,way/227276576,school,,,,government,400.0,,,,,,,,
school,Nil barahi Higher Secondary School,27.70046296875,85.3016536875,Polygon,way/227300984,school,,,,community,800.0,,,,,,,,
school,Punarbal Sikshya Sadan,27.70937229,85.28428273,Polygon,way/227752903,school,,,,community,56.0,,,,,,,,
school,AIMS International Academy,27.67890851111111,85.34521538888889,Polygon,way/227767847,school,,01 4600464,,private,300.0,,,,,,,,
school,Kanjirowa National School,27.67368375,85.34358793333332,Polygon,way/227767851,school,,,,private,493.0,,,,,,,,
school,Onyx School,27.677158066666667,85.35399783333334,Polygon,way/227894765,school,,,,private,50.0,,,,,,,,
school,Galaxy Public School,27.70764537068965,85.33073207413794,Polygon,way/228484986,school,,,,private,1900.0,,,,yes,,,,
school,Shine Model School,27.71118692,85.28366588,Polygon,way/228497416,school,,,,private,300.0,,,,,,,,
school,Jana Bikash Ucchha Secondary School,27.68256378125,85.29815645625,Polygon,way/228661942,school,,,,government,300.0,,,,,,,,
school,West Kids Montessori,27.68233746,85.2979538,Polygon,way/228661953,school,school,,West Kids Montessori,private,53.0,,,,,,,,
school,KMC School,27.68503416428572,85.33301003214285,Polygon,way/229132274,school,,,,private,1200.0,,,,,,,,
school,Kuleshwar Awas Secondary School,27.690753722222222,85.29297883333334,Polygon,way/229132277,school,,,,community,800.0,,,,,,,,
school,Rastriya Bal Sikshya,27.7099758125,85.30059655,Polygon,way/229143708,school,,,,private,284.0,,,,,,,,
school,Educational Environment,27.712999557142854,85.3009878,Polygon,way/229144315,school,,,,private,60.0,,,,,,,,
school,Golden Rays Academic Foundation,27.68402008,85.28051578,Polygon,way/229262874,school,,01 4330817,,private,300.0,,,,,,,,
school,लर्नहब प्राथमिक विद्यालय,27.719602020000004,85.33912078,Polygon,way/237203333,school,yes,,,,,,,,,,,,
school,kids heaven kindergarden school,27.71343164,85.36257862,Polygon,way/237652528,school,yes,,private,,,,,,,rudreshwor marg,municipality,6.0,
school,Pennwood School,27.71335416923077,85.3334736923077,Polygon,way/243644616,school,,,,,,,,,,,,,
school,excelsior school,27.71736036818181,85.28542481818182,Polygon,way/244356596,school,yes,,,,,,,,,,,,
school,Rose Bud School,27.687380409090903,85.32524838181818,Polygon,way/271389781,school,,01-4783003,,private,1500.0,,,,,,,,
school,Durbar High School,27.70786394,85.31399108000001,Polygon,way/300634292,school,school,,Government of Nepal,government,200.0,,,,,,,,
school,Gyankunj College,27.693807683333333,85.29069756666667,Polygon,way/334271590,school,,,,,,,,Su-Fr 06:00-16:00,,Nag Marg,,,
school,Purple Home International Pre-School,27.7035188875,85.33960455,Polygon,way/340547845,school,,,private,,,,,08:00-17:00,,,,,
school,,27.722463757142854,85.36758708571428,Polygon,way/340714195,school,,,,,,,,,,,,,
school,International Buddhist Academy,27.728948475,85.3700199375,Polygon,way/340721582,school,,,,,,,,,,,,,
school,Elite Grand School,27.7208729,85.35175862,Polygon,way/341029033,school,,,private,,,,,,yes,pasang lamhu sadak,,,
school,Mila Academy,27.72608590909091,85.35852911818182,Polygon,way/341552756,school,,,private,,,,,,,mahankal margh,,,
school,bodhi batika montessori based pre school,27.70634372,85.3434606,Polygon,way/341800380,school,,,private,,,,,,,benk tes marga,kathmandu municipality,,
school,Nisarga Batika school,27.69451833333333,85.29100218333333,Polygon,way/341977221,school,,,private,,,,,9:00-17:00,,machha gate,,,
school,Uniglobe College,27.68975549090909,85.33994971818181,Polygon,way/342425083,school,,,,,,,,,,,,,
school,shree tripura sundari grill udhyog,27.71226852,85.33713076,Polygon,way/342561812,school,yes,,,,,,,,,rudramati marg,municipality,,
school,Sambotta High School,27.697359,85.29121585714286,Polygon,way/343523193,school,yes,,private,,,,,09:00-16:00,,Pasang Lamhu sadak,,,
school,Saraswoti Academy English School,27.723935942857143,85.34995857142857,Polygon,way/347544886,school,,4811342_4498828,,private,400.0,,,,,,,,
school,Xavier International College,27.71380955714286,85.33712387142857,Polygon,way/356954717,school,yes,,,,,,,,,,,,
school,Lord Buddha School,27.705540688888888,85.33350107777778,Polygon,way/374102769,school,,,,,,,,,,,,,
school,Elite Kid's Zone,27.725379816666663,85.3512601,Polygon,way/427163244,school,,,,,,,,,,,,,
school,Tyod Secondary School,27.709275100000003,85.3119552,Polygon,way/496391174,school,yes,,,,,,,,,tanglachi marg,municipality,27.0,
school,Kuleshwar Secondry School,27.691208453846155,85.30170397692308,Polygon,way/500938895,school,,,,,,,,Su - Th 05:00-16:00; Fr 05:00 - 14:00,,kuleshwor,kathmandu,,
school,shemrock school,27.7108503,85.32648164285715,Polygon,way/501327959,school,,,private,,,,,08:00-16:00,,samamarg,kathmandu metro,,
school,kathmandu national school,27.6997838,85.34140375,Polygon,way/501368622,school,,,private,,,,,09:00-19:00,,surya bikram gyawali marga,municipality,,
school,sharaha international school,27.68278306666667,85.33791688333334,Polygon,way/501368625,school,,,private,,,,,09:00-16:00,,shankhamul marga,municipality,,
school,pure love nursery,27.71488266,85.33540325999999,Polygon,way/501568405,school,,,private,,,,,9:00 - 15:00,,hadigaun,municipality,5.0,
school,ashirv boarding school,27.72832768,85.33321246,Polygon,way/501644996,school,,,private,,,,,,,bhakta marg,municipality,4.0,
school,Boudha Secondary School,27.725650185714283,85.36296081428573,Polygon,way/501658742,school,,,private,private,,,,,,ramhiti,Kathmandu,6.0,
school,Lord Buddha Secondary School,27.72218542,85.36808906,Polygon,way/501678096,school,,,private,,,,,,,arab bank,municipality,6.0,
school,penwood academy,27.7407868,85.34020783333334,Polygon,way/501871530,school,,,private,,,,,,,kapan marga,kathmandu municipality,,
school,john academy,27.71373182,85.3655102,Polygon,way/501968361,school,school,,private,,,,,,,sarbeshwor marg,municipality,,
school,Little Genius Boarding School,27.72151156,85.29152904,Polygon,way/502019828,school,,,Private,,,,,10:00-16:00,,swoyambhu marga,Kathmandu Metro,,
school,little sweet heart kindergarden school,27.71520234,85.36412462000001,Polygon,way/502026014,school,,,,,,,,,,rudreshwor marg,municipality,6.0,
school,Kalalaya Art School,27.70846588,85.31009954,Polygon,way/502269458,school,yes,,private,,,,,,,Shrigha Chwok,,,
school,traibideya secondary school,27.68155456,85.33324734,Polygon,way/502293407,school,,,,private,,,,10:00-16:00,,yatapau marg,,,
school,liverpoolschool,27.68266374,85.33666625999999,Polygon,way/502296725,school,,,,private,,,,10:00-17:00,,yatapau marg,,,
school,Buddha Nagar Higher Sec. School,27.688588040000003,85.3289005,Polygon,way/502324260,school,,,public,,,,,10:00-17:00,,Kanyam Chwok,,,
school,Manamuhan Memorial College,27.72780102,85.30373686,Polygon,way/502355924,school,,,Private,,,,,Su-Fr 06:00-17:00,,Balaju,Kathmandu Metro,,
school,Valley View English Boarding School,27.69675615,85.33962673333333,Polygon,way/511205282,school,,4473693,,,,,,,,,,,proed.edu.np
school,INDEBS Kids World,27.69596243333333,85.34361118333334,Polygon,way/511302578,school,,4476499,,,,,,,,,,,
school,Gitamata Madhyamik Vidyalaya,27.709959425,85.29682913125,Polygon,way/523660615,school,,,public,,,,,,,,Kathmandu Metropolitan City,,
school,,27.6934127,85.35042092,Polygon,way/540190094,school,,,,,,,,,,,,,
school,Aditya School,27.732554607142852,85.29246707857143,Polygon,way/648644120,school,,,,,,,,,,,,,
school,New Florence International Boarding School,27.70094091,85.30171944,Polygon,way/652003436,school,,,,,,,,,,,,,
school,Trimurti Academy,27.740389566666668,85.34414262222222,Polygon,way/770747145,school,,+97714373605,Trimurti Academy,private_non_profit,,,,Mo-Su 9:00-15:00,,,,,https://trimurti.edu.np
school,Aroma Kids Zone,27.69661964,85.28476354,Polygon,way/904157282,school,,,,,,,,,,,,,https://www.facebook.com/profile.php?id=100010500396309
school,Kamal Netra Chuna Muna English Boarding School,27.6980422875,85.3440331125,Polygon,way/1092348128,school,,"01-4490647, 01-4469712",,,,,,,,,,,https://kamalnetrachhunamuna.edu.np/
school,Riviera Internation School,27.717620935714287,85.35232277142858,Polygon,way/1120950483,school,,,,private,,,,,,New Shreejan Galli,Chabahil Kathmandu,,https://www.riviera.edu.np/
school,Durga Bhawani Academy (DBA) School,27.72911685,85.34185766666667,Polygon,way/1178788192,school,,,,,,,,,,,,,
school,Kathmandu Valley School,27.73884810869565,85.29076993043478,Polygon,way/1186458007,school,yes,,,,,,,,,,Kathmandu,,
school,Deerwalk Group,27.712290303636365,85.34231847636363,Polygon,way/1329933995,school,,,,,,,,,,,,,https://deerwalk.edu.np/
school,अक्सफर्ड बोर्डिङ स्कुल,27.7201758,85.3017867,Point,node/575231600,school,,,,,,,,,,,,,
school,सचदेवा संस्थान,27.7032639,85.3192223,Point,node/1892796767,school,,,,,,,,,,,,,
school,डेनेब इन्टरनेशनल स्कुल,27.6915987,85.3318806,Point,node/1894371660,school,yes,,,,,,,,,,,,
school,सहयोगी बैकलपिक विद्यालय,27.7209655,85.3316446,Point,node/1899470621,school,,,,,,,,,,,,,
school,शुसिला कला एकेडेमी,27.7385565,85.343658,Point,node/1905155374,school,,,,,,,,,,,,,
school,न्यु सम्मिट विद्यालय,27.7038766,85.3332513,Point,node/1905312697,school,,,,,,,,,,,,,
school,बेगीनर्स होम एकेडेमी,27.7008865,85.3220186,Point,node/1905319787,school,,,,,,,,,,,,,
school,काठमाडौं उपत्यका शिक्षा केन्द्र,27.701804,85.322144,Point,node/1905332715,school,,,,,,,,,,,,,
school,अमेरिकन एजुकेशन फाउण्डेशन,27.7029137,85.3225938,Point,node/1905343593,school,,,,,,,,,,,,,
school,राइजिङ रे बोर्डिङ स्कूल,27.7026443,85.3230168,Point,node/1905354084,school,,,,,,,,,,,,,
school,सिमा सीए वर्गहरू क्लासेस,27.7021604,85.3244126,Point,node/1905359703,school,,,,,,,,,,,,,
school,भाइब्रेन्ट प्रवेश तयारी संस्था ,27.7011113,85.3237769,Point,node/1905365904,school,,,,,,,,,,,,,
school,Universal language and computer institute,27.7050283,85.3250159,Point,node/1905390641,school,,,,,,,,,,,,,
school,lगोल्डेन अफ विश्डम विद्यालय,27.6784452,85.3410579,Point,node/1923834353,school,,,,,,,,,,,,,
school,बाबा शिक्षा एकेडेमी,27.6790867,85.3478143,Point,node/1923848923,school,,,,,,,,,,,,,
school,एपेक्स लाइफ स्कुल,27.6990267,85.3377305,Point,node/1939209004,school,,,,,,,,,,,,,
school,काठमाडौं अंग्रेजी विद्यालय,27.7132927,85.3324399,Point,node/1962367562,school,,01 4414369,,,,,,Su-Fr; Sa 10:00-16:00,,,,,
school,वेस्टवुड  इन्टरनेसनल प्री विद्यालय,27.7225939,85.3134439,Point,node/1967824833,school,,,,,,,,,,,,,
school,किन्डर केयर इन्टरनेसनल,27.7204411,85.3096223,Point,node/1977514708,school,,,,,,,,,,,,,
school,सेक्रेड कोस्मोस इन्टरनेशनल एजुकेशन फाउन्डेशन प्रि-स्कूल,27.7260679,85.3132038,Point,node/1979178693,school,,,,,,,,,,,,,
school,क्युट चाइल्ड मन्टेश्वरी,27.7283845,85.3126767,Point,node/1982131524,school,,,,,,,,,,,,,
school,पाठशाला नेपाल,27.6941911,85.3336305,Point,node/1996610766,school,,,,,,,,,,,,,
school,अन्तर्राष्ट्रिय फ्रान्सेली विद्यालय-इकोल फ्रान्सेइज इन्टरनेसनल,27.7251132,85.3246132,Point,node/2011847246,school,,+977-1-4411203,,,,,,,,Khursanitaar Marga,Kathmandu,,www.ecolenepal.com
school,गोरखा शिक्षा तथा करियर संस्थान,27.7239808,85.3242486,Point,node/2011861271,school,,,,,,,,,,Srijana Marga,Kathmandu,,
school,होलिभिजन टेक्निकल क्याम्पस,27.6913849,85.3335848,Point,node/2027856790,school,,,,,,,,,,New Baneshwor,,,
school,मेट्रो हाई स्कूल,27.6913137,85.3336707,Point,node/2027857088,school,,,,,,,,,,New Baneshwor,,,
school,नोर्खिल एकेडेमी,27.691241,85.3293237,Point,node/2027880628,school,,,,,,,,,,,,,
school,साउथपोइन्ट बोर्डिङ हाई स्कूल,27.6887369,85.3284228,Point,node/2027893827,school,,,,,,,,,,,,,
school,एकता सदन आवासीय विद्यालय,27.7165875,85.3336128,Point,node/2090735367,school,,,,,,,,,,,,,
school,मिल्स बेरी स्कूल,27.7208063,85.3191849,Point,node/2101286233,school,,,,,,,,,,,,,
